LAMMPS data file. msi2lmp v3.9.9 / 05 Nov 2018 / CGCMM for 7-1

  25880 atoms
      0 bonds
      0 angles
      0 dihedrals
      0 impropers

   9 atom types

     0.635233408    59.024333408 xlo xhi
    -0.652247576    58.299752424 ylo yhi
     0.407840612   101.127840612 zlo zhi

Masses

   1  40.079800 # ca+
   2  28.086000 # sz
   3  15.999400 # oh
   4  15.999400 # oz
   5  15.999400 # o
   6  15.999400 # o*
   7   1.007970 # h*
   8  26.982000 # az
   9   1.007970 # ho

Atoms # full

      1      1   1  0.000000    57.031258629     2.116451846    91.286733862   0   0   0 # ca+
      2      1   1  0.000000    54.292948131     3.938937216    89.318109862   0   0   0 # ca+
      3      1   2  0.000000    54.247873061    -0.018213616    92.432073862   0   1   0 # sz
      4      1   2  0.000000    54.242238678     4.244753155    69.711249862   0   0   0 # sz
      5      1   3  0.000000    54.230969910     0.796061697    93.897201862   0   1   0 # oh
      6      1   4  0.000000    54.298582515    57.389978446    93.051237862   0   0   0 # oz
      7      1   5  0.000000    52.946330418     0.191865468    91.474977862   0   1   0 # o
      8      1   5  0.000000    55.571953240     0.265429216    91.642809862   0   1   0 # o
      9      1   3  0.000000    54.259141829     3.378894842    71.169573862   0   0   0 # oh
     10      1   5  0.000000    55.566318857     3.902030987    68.867553862   0   0   0 # o
     11      1   5  0.000000    52.935061650    55.569901010    91.456833862   0   0   0 # o
     12      1   6  0.000000    56.152294766     0.048015811    73.897977862   0   0   0 # o*
     13      1   6  0.000000    56.169197917     4.089911498    73.829937862   0   0   0 # o*
     14      1   7  0.000000    56.539207897     4.829925531    94.771969462   0   0   0 # h*
     15      1   7  0.000000    55.059224320     4.089964871    95.512017862   0   0   0 # h*
     16      1   7  0.000000    56.522304746     0.788029844    94.703929462   0   0   0 # h*
     17      1   7  0.000000    55.042321169     0.048069183    95.443977862   0   0   0 # h*
     18      1   1  0.000000    54.214066759     0.274337309    79.946733862   0   0   0 # ca+
     19      1   1  0.000000    57.110140001     5.781051754    77.978109862   0   0   0 # ca+
     20      1   2  0.000000    57.065064931     1.823900921    81.092073862   0   1   0 # sz
     21      1   2  0.000000    57.059430548     6.086867692    81.051249862   0   0   0 # sz
     22      1   3  0.000000    57.048161780     2.638176234    82.557201862   0   1   0 # oh
     23      1   4  0.000000    57.115774385     0.280092983    81.711237862   0   1   0 # oz
     24      1   5  0.000000    55.763522288     2.033980005    80.134977862   0   1   0 # o
     25      1   5  0.000000    58.389145110     2.107543753    80.302809862   0   1   0 # o
     26      1   5  0.000000    57.076333699     5.221009379    82.509573862   0   0   0 # o
     27      1   5  0.000000    58.383510727     5.744145524    80.207553862   0   0   0 # o
     28      1   5  0.000000    55.752253520    57.412015547    80.116833862   0   0   0 # o
     29      1   6  0.000000    53.335102896    57.157901274    85.237977862   0   0   0 # o*
     30      1   6  0.000000    53.352006047     2.247796961    85.169937862   0   0   0 # o*
     31      1   7  0.000000    53.722016027     2.987810994    83.431969462   0   0   0 # h*
     32      1   7  0.000000    52.242032450     2.247850333    84.172017862   0   0   0 # h*
     33      1   7  0.000000    53.705112876    57.897915307    83.363929462   0   0   0 # h*
     34      1   7  0.000000    52.225129299    57.157954646    84.103977862   0   0   0 # h*
     35      1   1  0.000000    57.031258629     2.116451846    78.055221862   0   0   0 # ca+
     36      1   1  0.000000    54.292948131     3.938937216    80.023845862   0   0   0 # ca+
     37      1   2  0.000000    54.247873061    -0.018213616    76.909881862   0   1   0 # sz
     38      1   2  0.000000    54.242238678     4.244753155    76.950705862   0   0   0 # sz
     39      1   3  0.000000    54.230969910     0.796061697    75.444753862   0   1   0 # oh
     40      1   4  0.000000    54.298582515    57.389978446    76.290717862   0   0   0 # oz
     41      1   5  0.000000    52.946330418     0.191865468    77.866977862   0   1   0 # o
     42      1   5  0.000000    55.571953240     0.265429216    77.699145862   0   1   0 # o
     43      1   3  0.000000    54.259141829     3.378894842    75.492381862   0   0   0 # oh
     44      1   5  0.000000    55.566318857     3.902030987    77.794401862   0   0   0 # o
     45      1   5  0.000000    52.935061650    55.569901010    77.885121862   0   0   0 # o
     46      1   6  0.000000    56.152294766     0.048015811    95.443977862   0   0   0 # o*
     47      1   6  0.000000    56.169197917     4.089911498    95.512017862   0   0   0 # o*
     48      1   7  0.000000    56.539207897     4.829925531    74.569986262   0   0   0 # h*
     49      1   7  0.000000    55.059224320     4.089964871    73.829937862   0   0   0 # h*
     50      1   7  0.000000    56.522304746     0.788029844    74.638026262   0   0   0 # h*
     51      1   7  0.000000    55.042321169     0.048069183    73.897977862   0   0   0 # h*
     52      1   1  0.000000    54.214066759     0.274337309    89.395221862   0   0   0 # ca+
     53      1   1  0.000000    57.110140001     5.781051754    91.363845862   0   0   0 # ca+
     54      1   2  0.000000    57.065064931     1.823900921    88.249881862   0   1   0 # sz
     55      1   2  0.000000    57.059430548     6.086867692    88.290705862   0   0   0 # sz
     56      1   3  0.000000    57.048161780     2.638176234    86.784753862   0   1   0 # oh
     57      1   4  0.000000    57.115774385     0.280092983    87.630717862   0   1   0 # oz
     58      1   5  0.000000    55.763522288     2.033980005    89.206977862   0   1   0 # o
